Platform,Subscription_Tier,AI_Feature_Used,User_Mood_Pre_Watch,Device_Type,Content_Type,Region,Data_Privacy_Setting,Engagement_Score,Daily_Viewing_Time_Min,Churn_Risk_Probability,Monthly_Subscription_Cost_USD,AI_Feature_Satisfaction,Content_Items_Watched,Weekly_Sessions
Prime Video,Premium AI-Plus,Virtual Background Sync,Happy,Apple Vision Pro,Shorts,Middle East & Africa,Medium,19,96,0.0025,14.69,7.77,4,6
TikTok,Standard,Real-time Voice Dubbing,Energetic,Smart Glasses,Gaming,Middle East & Africa,Low,57,100,0.154,30.23,8.16,1,1
TikTok,Standard,AI-Generated Summary,Stressed,AI-Integrated TV,Movies,Asia Pacific,Low,43,211,0.2014,13.07,7.96,30,5
Prime Video,Ad-Supported,Personalized Story Ending,Energetic,Foldable Phone,Education,North America,High,42,149,0.3296,11.82,9.12,4,6
YouTube,Standard,Real-time Voice Dubbing,Happy,Foldable Phone,Shorts,Latin America,Low,93,130,0.2214,8.84,10.0,3,5
TikTok,Standard,Virtual Background Sync,Happy,AI-Integrated TV,Movies,Middle East & Africa,Low,92,117,0.1158,31.03,8.2,1,3
Apple TV+,Ad-Supported,AI-Generated Summary,Energetic,Foldable Phone,Gaming,Latin America,High,13,171,0.0222,30.97,7.48,1,8
YouTube,Standard,Personalized Story Ending,Bored,AI-Integrated TV,Gaming,Europe,Medium,76,98,0.1532,14.87,6.54,66,6
YouTube,Ad-Supported,AI-Generated Summary,Happy,Apple Vision Pro,Shorts,Asia Pacific,Medium,100,94,0.2287,19.87,7.27,2,5
Prime Video,Standard,Mood-Based Playlist,Energetic,AI-Integrated TV,Shorts,Europe,Medium,74,264,0.0025,10.27,9.63,1,6
TikTok,Premium AI-Plus,Virtual Background Sync,Happy,AI-Integrated TV,Shorts,Europe,High,78,189,0.0448,11.77,9.05,1,5
Disney+ AI,Ad-Supported,Mood-Based Playlist,Energetic,AI-Integrated TV,Education,North America,Low,94,173,0.1413,14.55,8.28,2,7
YouTube,Standard,AI-Generated Summary,Energetic,Apple Vision Pro,Gaming,Europe,Medium,67,91,0.0398,26.3,9.58,1,1
Prime Video,Ad-Supported,AI-Generated Summary,Energetic,Apple Vision Pro,Shorts,North America,Low,100,110,0.0025,20.01,7.73,1,2
Netflix,Standard,Real-time Voice Dubbing,Energetic,Foldable Phone,Movies,Latin America,Low,71,169,0.1672,7.86,3.99,1,6
Disney+ AI,Standard,Real-time Voice Dubbing,Stressed,AI-Integrated TV,Education,Asia Pacific,High,95,93,0.0855,16.21,9.79,1,4
Prime Video,Premium AI-Plus,Mood-Based Playlist,Happy,Foldable Phone,Shorts,Europe,High,98,90,0.0064,15.61,9.51,19,5
TikTok,Standard,Personalized Story Ending,Anxious,Foldable Phone,Movies,Europe,High,41,137,0.0025,13.85,9.82,2,1
YouTube,Standard,Personalized Story Ending,Energetic,Foldable Phone,Education,Asia Pacific,Low,85,185,0.1351,13.19,5.86,1,5
Apple TV+,Ad-Supported,Virtual Background Sync,Anxious,Apple Vision Pro,Shorts,Asia Pacific,Medium,64,245,0.2191,14.57,8.28,2,6
YouTube,Ad-Supported,AI-Generated Summary,Happy,AI-Integrated TV,Education,North America,Medium,90,76,0.2108,9.88,9.0,1,1
Disney+ AI,Ad-Supported,Mood-Based Playlist,Bored,Apple Vision Pro,Movies,North America,Low,64,101,0.3402,12.63,9.41,1,5
Prime Video,Standard,Virtual Background Sync,Happy,Apple Vision Pro,Education,North America,Low,93,95,0.1879,34.99,9.47,1,3
Disney+ AI,Premium AI-Plus,AI-Generated Summary,Stressed,Foldable Phone,Movies,North America,Low,27,98,0.2389,31.49,8.98,2,1
YouTube,Ad-Supported,Mood-Based Playlist,Bored,Foldable Phone,Shorts,North America,Low,40,127,0.0991,9.17,8.53,4,3
YouTube,Standard,Mood-Based Playlist,Anxious,Smart Glasses,Education,North America,Low,73,204,0.3059,14.21,6.9,1,5
YouTube,Standard,AI-Generated Summary,Happy,Foldable Phone,Shorts,North America,Low,83,155,0.3077,27.81,10.0,78,3
Netflix,Ad-Supported,AI-Generated Summary,Anxious,AI-Integrated TV,Gaming,North America,Medium,54,205,0.0303,0.65,6.04,2,2
Disney+ AI,Standard,AI-Generated Summary,Bored,Smart Glasses,Shorts,Asia Pacific,Medium,75,127,0.1667,14.73,7.28,75,1
YouTube,Standard,Real-time Voice Dubbing,Stressed,Smart Glasses,Shorts,Europe,Medium,74,132,0.1876,14.27,8.38,1,3
Prime Video,Standard,Mood-Based Playlist,Happy,Apple Vision Pro,Shorts,Middle East & Africa,Low,83,62,0.0366,10.93,8.13,1,4
YouTube,Standard,Mood-Based Playlist,Bored,Smart Glasses,Shorts,Europe,High,81,120,0.5432,11.44,7.78,26,1
YouTube,Standard,Mood-Based Playlist,Bored,AI-Integrated TV,Gaming,Middle East & Africa,Low,92,108,0.513,16.55,5.69,1,3
Prime Video,Premium AI-Plus,AI-Generated Summary,Energetic,Foldable Phone,Shorts,Europe,Medium,100,85,0.2906,5.66,8.91,1,5
YouTube,Premium AI-Plus,Personalized Story Ending,Bored,Foldable Phone,Movies,Europe,Low,69,175,0.5806,14.52,6.65,44,1
Netflix,Standard,Mood-Based Playlist,Energetic,Apple Vision Pro,Shorts,Europe,Medium,54,131,0.261,34.74,6.44,32,1
Prime Video,Premium AI-Plus,Real-time Voice Dubbing,Energetic,AI-Integrated TV,Education,Europe,High,89,91,0.0207,29.43,7.8,1,7
Netflix,Ad-Supported,AI-Generated Summary,Stressed,Smart Glasses,Movies,Asia Pacific,Low,57,142,0.2162,11.3,8.75,2,1
Disney+ AI,Standard,AI-Generated Summary,Energetic,AI-Integrated TV,Shorts,Asia Pacific,Low,64,215,0.2696,8.84,7.64,44,5
Prime Video,Premium AI-Plus,Personalized Story Ending,Anxious,Smart Glasses,Movies,Europe,High,90,53,0.2184,27.01,9.83,2,5
YouTube,Standard,AI-Generated Summary,Energetic,AI-Integrated TV,Shorts,Europe,Low,80,137,0.5928,30.06,9.01,1,3
Apple TV+,Ad-Supported,AI-Generated Summary,Happy,Smart Glasses,Shorts,North America,Low,94,84,0.197,12.53,9.89,1,3
Disney+ AI,Standard,Virtual Background Sync,Anxious,Foldable Phone,Shorts,North America,High,64,152,0.1835,13.37,7.78,6,1
Disney+ AI,Premium AI-Plus,AI-Generated Summary,Happy,AI-Integrated TV,Shorts,Europe,High,66,200,0.2021,26.5,8.43,1,5
YouTube,Standard,Real-time Voice Dubbing,Bored,Foldable Phone,Movies,Europe,Medium,98,156,0.3142,11.09,6.96,54,6
YouTube,Standard,Personalized Story Ending,Happy,Smart Glasses,Education,North America,Medium,70,231,0.1701,23.9,9.63,3,1
Disney+ AI,Standard,AI-Generated Summary,Energetic,AI-Integrated TV,Education,Asia Pacific,Low,37,132,0.0541,0.0,9.73,3,6
TikTok,Ad-Supported,AI-Generated Summary,Happy,Smart Glasses,Education,Europe,High,99,201,0.0302,4.8,10.0,3,6
YouTube,Premium AI-Plus,Mood-Based Playlist,Stressed,Foldable Phone,Movies,Europe,Low,58,58,0.5794,4.39,8.19,20,1
Apple TV+,Standard,AI-Generated Summary,Happy,Foldable Phone,Movies,North America,Low,53,69,0.3951,15.74,8.67,1,5
YouTube,Standard,Personalized Story Ending,Anxious,AI-Integrated TV,Movies,Europe,Medium,51,132,0.2308,23.43,8.8,1,1
YouTube,Ad-Supported,Virtual Background Sync,Anxious,AI-Integrated TV,Movies,North America,Medium,92,115,0.1563,3.63,4.39,1,1
Netflix,Ad-Supported,Virtual Background Sync,Anxious,AI-Integrated TV,Shorts,Latin America,Medium,25,126,0.3057,32.77,6.08,19,5
YouTube,Standard,Mood-Based Playlist,Bored,Smart Glasses,Education,Europe,High,88,126,0.1251,12.21,8.14,2,1
YouTube,Ad-Supported,AI-Generated Summary,Energetic,AI-Integrated TV,Movies,Latin America,Low,73,95,0.1869,32.24,9.77,4,5
YouTube,Standard,Real-time Voice Dubbing,Energetic,Foldable Phone,Movies,Latin America,Medium,85,101,0.2458,24.53,9.58,1,4
YouTube,Premium AI-Plus,Real-time Voice Dubbing,Happy,Foldable Phone,Shorts,Europe,Medium,63,127,0.1231,11.57,9.96,1,5
TikTok,Premium AI-Plus,Personalized Story Ending,Anxious,Foldable Phone,Gaming,North America,Medium,57,104,0.1943,4.58,9.76,1,6
Prime Video,Premium AI-Plus,Virtual Background Sync,Bored,Smart Glasses,Shorts,Latin America,Medium,59,210,0.3047,19.11,7.62,2,5
YouTube,Ad-Supported,AI-Generated Summary,Happy,AI-Integrated TV,Shorts,North America,Low,99,206,0.331,13.44,8.18,2,3
YouTube,Standard,AI-Generated Summary,Stressed,Apple Vision Pro,Movies,Latin America,Low,100,52,0.1537,0.69,7.86,1,5
Netflix,Ad-Supported,Real-time Voice Dubbing,Bored,Foldable Phone,Shorts,Asia Pacific,High,55,132,0.0025,13.85,9.15,1,4
YouTube,Standard,Real-time Voice Dubbing,Anxious,Apple Vision Pro,Shorts,Europe,High,63,126,0.1283,3.77,8.03,1,6
TikTok,Standard,Mood-Based Playlist,Bored,Foldable Phone,Shorts,Europe,Low,70,43,0.2009,15.28,8.72,1,5
YouTube,Ad-Supported,Mood-Based Playlist,Stressed,Apple Vision Pro,Shorts,North America,High,81,171,0.0605,33.78,9.49,1,1
Prime Video,Premium AI-Plus,AI-Generated Summary,Anxious,Foldable Phone,Education,North America,Low,89,207,0.1206,29.76,9.69,2,2
YouTube,Ad-Supported,Mood-Based Playlist,Stressed,Apple Vision Pro,Movies,North America,Medium,45,136,0.3706,16.64,5.05,1,5
YouTube,Ad-Supported,Mood-Based Playlist,Anxious,AI-Integrated TV,Gaming,Europe,Low,71,211,0.0149,34.35,10.0,2,5
YouTube,Standard,AI-Generated Summary,Bored,Foldable Phone,Gaming,Latin America,Medium,93,186,0.1771,21.43,7.17,1,2
YouTube,Premium AI-Plus,Virtual Background Sync,Happy,Foldable Phone,Movies,North America,High,53,113,0.2671,10.17,9.65,2,6
TikTok,Premium AI-Plus,Mood-Based Playlist,Energetic,Foldable Phone,Shorts,Latin America,Medium,73,132,0.2885,2.59,9.82,36,5
Netflix,Premium AI-Plus,Real-time Voice Dubbing,Happy,Foldable Phone,Shorts,Europe,Medium,74,61,0.1215,12.16,8.27,5,5
Disney+ AI,Standard,Personalized Story Ending,Energetic,AI-Integrated TV,Movies,Middle East & Africa,Medium,49,102,0.2792,28.85,7.52,65,6
Disney+ AI,Premium AI-Plus,Mood-Based Playlist,Anxious,AI-Integrated TV,Gaming,Europe,Low,52,135,0.1923,30.64,9.79,1,5
YouTube,Standard,Real-time Voice Dubbing,Happy,Apple Vision Pro,Shorts,Middle East & Africa,Medium,66,260,0.0417,34.99,7.03,6,1
Netflix,Premium AI-Plus,Mood-Based Playlist,Anxious,Foldable Phone,Gaming,Asia Pacific,Medium,93,224,0.187,34.99,9.19,1,4
YouTube,Ad-Supported,Real-time Voice Dubbing,Stressed,Foldable Phone,Shorts,Middle East & Africa,Low,64,76,0.1868,11.01,3.5,1,6
Prime Video,Standard,AI-Generated Summary,Happy,Foldable Phone,Shorts,Latin America,High,74,160,0.3515,3.69,2.65,2,6
YouTube,Standard,AI-Generated Summary,Energetic,Foldable Phone,Education,North America,Low,70,209,0.1238,34.99,10.0,6,4
YouTube,Standard,Personalized Story Ending,Bored,Smart Glasses,Shorts,North America,Medium,73,155,0.2504,3.02,8.21,1,6
Disney+ AI,Standard,AI-Generated Summary,Stressed,AI-Integrated TV,Gaming,North America,High,51,115,0.1497,28.31,6.69,1,4
YouTube,Ad-Supported,Real-time Voice Dubbing,Happy,AI-Integrated TV,Movies,Middle East & Africa,Medium,62,54,0.2579,13.54,6.25,1,5
Netflix,Standard,Personalized Story Ending,Anxious,Foldable Phone,Gaming,Latin America,High,100,186,0.2846,26.55,9.73,1,7
Apple TV+,Standard,Personalized Story Ending,Energetic,AI-Integrated TV,Shorts,Asia Pacific,High,82,120,0.3294,8.93,8.12,3,6
YouTube,Ad-Supported,AI-Generated Summary,Anxious,Foldable Phone,Movies,Middle East & Africa,Medium,75,140,0.032,14.1,9.11,28,5
Netflix,Standard,AI-Generated Summary,Energetic,Apple Vision Pro,Shorts,Europe,Medium,68,181,0.0122,11.16,7.08,1,3
TikTok,Ad-Supported,Real-time Voice Dubbing,Stressed,AI-Integrated TV,Education,Asia Pacific,High,54,212,0.5443,7.21,8.02,1,6
YouTube,Ad-Supported,AI-Generated Summary,Energetic,Foldable Phone,Education,Latin America,Low,20,156,0.2946,10.01,6.67,9,3
Prime Video,Ad-Supported,Mood-Based Playlist,Bored,AI-Integrated TV,Movies,Middle East & Africa,High,60,83,0.1462,25.86,4.3,3,3
Netflix,Standard,Real-time Voice Dubbing,Anxious,AI-Integrated TV,Shorts,Europe,Low,75,115,0.4187,0.03,9.39,1,5
Netflix,Standard,AI-Generated Summary,Anxious,Foldable Phone,Gaming,Latin America,Low,100,58,0.1882,32.87,7.78,1,3
YouTube,Standard,AI-Generated Summary,Stressed,Smart Glasses,Shorts,Europe,Low,69,227,0.4349,25.69,9.85,1,3
YouTube,Ad-Supported,AI-Generated Summary,Stressed,AI-Integrated TV,Shorts,Asia Pacific,Low,44,212,0.1189,32.21,6.51,2,1
YouTube,Ad-Supported,Mood-Based Playlist,Happy,Apple Vision Pro,Education,North America,Low,93,225,0.1696,14.91,7.1,12,1
YouTube,Standard,Mood-Based Playlist,Happy,AI-Integrated TV,Shorts,Middle East & Africa,High,94,119,0.417,14.77,5.88,3,4
Netflix,Premium AI-Plus,AI-Generated Summary,Bored,Foldable Phone,Movies,North America,Low,90,81,0.2632,33.53,7.74,1,2
YouTube,Standard,Real-time Voice Dubbing,Happy,AI-Integrated TV,Shorts,Europe,Low,84,195,0.2665,12.78,8.11,1,1
YouTube,Premium AI-Plus,Mood-Based Playlist,Bored,Foldable Phone,Education,Middle East & Africa,Medium,74,221,0.2602,31.25,8.76,7,3
Prime Video,Premium AI-Plus,Mood-Based Playlist,Bored,Foldable Phone,Shorts,Asia Pacific,Low,51,104,0.2799,25.02,9.54,1,1
YouTube,Premium AI-Plus,Virtual Background Sync,Happy,Apple Vision Pro,Education,North America,Low,100,158,0.0775,7.28,10.0,1,1
Netflix,Standard,Mood-Based Playlist,Stressed,Foldable Phone,Shorts,Asia Pacific,Medium,90,125,0.2023,3.13,1.0,2,3
Netflix,Standard,Virtual Background Sync,Anxious,Foldable Phone,Gaming,Asia Pacific,Low,65,203,0.104,13.95,8.51,50,6
Prime Video,Standard,Real-time Voice Dubbing,Happy,Foldable Phone,Shorts,Europe,High,94,104,0.0025,16.37,8.54,2,5
YouTube,Standard,Personalized Story Ending,Anxious,Foldable Phone,Movies,Asia Pacific,Low,91,217,0.1933,21.95,9.78,1,6
YouTube,Ad-Supported,AI-Generated Summary,Bored,Foldable Phone,Movies,Middle East & Africa,Medium,52,60,0.0025,3.16,7.75,1,5
Prime Video,Standard,Personalized Story Ending,Bored,Apple Vision Pro,Gaming,Middle East & Africa,Medium,78,136,0.3858,11.36,7.19,6,5
YouTube,Standard,Mood-Based Playlist,Happy,Apple Vision Pro,Shorts,North America,Medium,100,140,0.2668,6.21,10.0,1,5
YouTube,Standard,Personalized Story Ending,Anxious,AI-Integrated TV,Shorts,Europe,Low,96,71,0.0746,11.14,5.92,1,5
YouTube,Standard,AI-Generated Summary,Energetic,Smart Glasses,Movies,North America,Medium,79,158,0.0476,25.82,8.47,1,2
Apple TV+,Premium AI-Plus,Mood-Based Playlist,Anxious,AI-Integrated TV,Movies,Asia Pacific,Medium,68,217,0.2275,34.99,9.17,5,4
YouTube,Standard,Mood-Based Playlist,Anxious,Smart Glasses,Gaming,Middle East & Africa,Medium,88,174,0.1279,20.96,7.17,4,6
Disney+ AI,Standard,Mood-Based Playlist,Stressed,Foldable Phone,Education,Asia Pacific,High,71,149,0.3647,12.7,8.21,1,1
TikTok,Ad-Supported,Real-time Voice Dubbing,Energetic,Apple Vision Pro,Education,North America,Low,73,139,0.2281,22.24,10.0,1,4
Netflix,Standard,Mood-Based Playlist,Stressed,AI-Integrated TV,Movies,Europe,Low,94,76,0.1316,3.24,8.86,3,6
Apple TV+,Standard,Mood-Based Playlist,Happy,AI-Integrated TV,Shorts,Europe,Low,100,95,0.0137,8.79,7.46,2,5
TikTok,Ad-Supported,AI-Generated Summary,Happy,Apple Vision Pro,Movies,Asia Pacific,Medium,78,105,0.0129,18.12,8.35,7,2
TikTok,Ad-Supported,AI-Generated Summary,Stressed,AI-Integrated TV,Movies,Middle East & Africa,Low,71,191,0.1453,2.37,6.59,63,5
Apple TV+,Standard,AI-Generated Summary,Energetic,Apple Vision Pro,Movies,Asia Pacific,Medium,46,194,0.0025,15.96,8.89,1,3
Netflix,Premium AI-Plus,AI-Generated Summary,Stressed,AI-Integrated TV,Movies,North America,High,50,124,0.365,12.74,7.62,2,3
Prime Video,Standard,Real-time Voice Dubbing,Energetic,Foldable Phone,Gaming,Europe,High,78,194,0.329,14.26,7.27,3,1
Netflix,Ad-Supported,Personalized Story Ending,Anxious,Smart Glasses,Shorts,Europe,High,45,177,0.3123,0.0,4.94,3,3
Disney+ AI,Standard,Personalized Story Ending,Anxious,Apple Vision Pro,Movies,Europe,Medium,88,120,0.3342,34.86,10.0,49,6
Apple TV+,Ad-Supported,Mood-Based Playlist,Happy,Foldable Phone,Shorts,Latin America,High,61,96,0.2626,18.75,7.82,47,5
YouTube,Standard,Personalized Story Ending,Energetic,Apple Vision Pro,Movies,Europe,Medium,83,206,0.2261,1.77,9.38,2,4
Prime Video,Ad-Supported,AI-Generated Summary,Bored,Foldable Phone,Shorts,North America,Low,46,95,0.0025,14.35,8.42,10,5
Apple TV+,Standard,Mood-Based Playlist,Happy,Apple Vision Pro,Shorts,Europe,Low,71,226,0.0612,34.99,7.23,1,3
Netflix,Ad-Supported,Mood-Based Playlist,Happy,AI-Integrated TV,Shorts,Europe,High,100,196,0.2225,2.69,6.03,10,6
YouTube,Ad-Supported,Mood-Based Playlist,Bored,Apple Vision Pro,Shorts,Europe,High,71,137,0.1254,12.18,8.09,1,1
TikTok,Premium AI-Plus,Real-time Voice Dubbing,Bored,Foldable Phone,Movies,North America,High,56,54,0.2866,13.11,9.46,4,2
Netflix,Standard,AI-Generated Summary,Happy,AI-Integrated TV,Shorts,North America,Low,36,195,0.1405,14.56,10.0,1,5
Apple TV+,Standard,Real-time Voice Dubbing,Happy,Apple Vision Pro,Gaming,North America,Low,63,102,0.2299,10.82,8.84,1,3
Prime Video,Standard,Mood-Based Playlist,Bored,AI-Integrated TV,Gaming,Asia Pacific,Medium,60,164,0.1584,10.25,6.22,1,1
TikTok,Standard,Mood-Based Playlist,Anxious,Apple Vision Pro,Gaming,Europe,Low,75,125,0.0404,13.99,6.24,3,5
Apple TV+,Standard,Real-time Voice Dubbing,Stressed,AI-Integrated TV,Movies,Europe,Medium,77,132,0.1946,13.63,6.61,1,5
YouTube,Premium AI-Plus,Virtual Background Sync,Bored,Foldable Phone,Education,Europe,Low,59,45,0.3013,34.99,8.04,1,5
TikTok,Standard,Virtual Background Sync,Anxious,Foldable Phone,Gaming,Asia Pacific,Low,95,104,0.1725,3.29,10.0,2,4
YouTube,Standard,Real-time Voice Dubbing,Bored,Foldable Phone,Education,Asia Pacific,Medium,89,135,0.0848,10.55,9.19,56,2
Netflix,Standard,AI-Generated Summary,Stressed,Foldable Phone,Movies,North America,High,83,196,0.2222,12.57,9.4,6,5
YouTube,Standard,Mood-Based Playlist,Happy,Foldable Phone,Shorts,North America,Medium,91,129,0.4472,34.99,9.73,3,3
YouTube,Standard,Mood-Based Playlist,Energetic,Apple Vision Pro,Movies,Europe,Low,65,47,0.0025,10.44,8.0,4,2
Disney+ AI,Ad-Supported,Mood-Based Playlist,Energetic,AI-Integrated TV,Movies,Middle East & Africa,Medium,49,80,0.1476,23.86,8.64,1,5
Prime Video,Premium AI-Plus,Mood-Based Playlist,Energetic,Foldable Phone,Shorts,Europe,Low,53,222,0.4421,16.97,9.6,1,5
Netflix,Ad-Supported,Mood-Based Playlist,Bored,Foldable Phone,Shorts,Asia Pacific,Medium,52,75,0.674,11.47,8.04,1,2
Netflix,Standard,Real-time Voice Dubbing,Stressed,AI-Integrated TV,Movies,Europe,Low,64,74,0.1901,34.99,8.3,1,3
YouTube,Ad-Supported,AI-Generated Summary,Energetic,Apple Vision Pro,Education,Asia Pacific,Medium,51,27,0.0297,19.27,7.89,1,1
Apple TV+,Standard,Mood-Based Playlist,Happy,AI-Integrated TV,Education,Europe,High,75,156,0.0867,14.84,8.68,2,1
YouTube,Ad-Supported,Mood-Based Playlist,Anxious,Apple Vision Pro,Shorts,Asia Pacific,Medium,62,112,0.2025,10.07,7.9,48,1
YouTube,Standard,Mood-Based Playlist,Happy,AI-Integrated TV,Shorts,Asia Pacific,Medium,85,96,0.1195,19.89,9.39,3,3
Netflix,Ad-Supported,Mood-Based Playlist,Happy,AI-Integrated TV,Gaming,Europe,Low,100,133,0.1371,21.55,8.73,1,5
YouTube,Standard,Real-time Voice Dubbing,Anxious,Foldable Phone,Shorts,Europe,Low,60,87,0.1952,14.33,8.8,1,6
YouTube,Premium AI-Plus,Real-time Voice Dubbing,Stressed,AI-Integrated TV,Movies,North America,Medium,75,62,0.296,1.84,9.87,2,2
YouTube,Premium AI-Plus,Mood-Based Playlist,Bored,Apple Vision Pro,Shorts,Asia Pacific,Low,51,82,0.3427,14.03,6.36,1,3
YouTube,Premium AI-Plus,Mood-Based Playlist,Bored,Foldable Phone,Movies,North America,Medium,61,131,0.0025,14.71,9.18,3,5
TikTok,Standard,AI-Generated Summary,Energetic,AI-Integrated TV,Movies,Middle East & Africa,Medium,100,109,0.31,12.26,9.31,1,1
TikTok,Standard,Virtual Background Sync,Happy,Foldable Phone,Education,Middle East & Africa,Medium,72,70,0.2064,7.11,7.28,55,1
Disney+ AI,Premium AI-Plus,Mood-Based Playlist,Bored,AI-Integrated TV,Shorts,North America,Low,63,141,0.3332,11.15,10.0,3,5
Apple TV+,Premium AI-Plus,Real-time Voice Dubbing,Happy,AI-Integrated TV,Gaming,North America,Low,77,66,0.1648,1.51,8.49,6,4
Netflix,Standard,Real-time Voice Dubbing,Happy,AI-Integrated TV,Shorts,North America,Medium,44,155,0.1296,12.28,10.0,1,5
YouTube,Standard,Mood-Based Playlist,Anxious,Foldable Phone,Gaming,Latin America,High,56,140,0.4938,11.09,9.39,1,1
YouTube,Premium AI-Plus,Real-time Voice Dubbing,Anxious,Apple Vision Pro,Shorts,Middle East & Africa,High,79,272,0.2777,11.9,7.95,1,8
Disney+ AI,Standard,Real-time Voice Dubbing,Stressed,Smart Glasses,Movies,Europe,High,68,102,0.2476,3.17,9.96,26,1
Netflix,Standard,Mood-Based Playlist,Stressed,Smart Glasses,Shorts,Middle East & Africa,Low,94,110,0.6091,16.32,9.29,3,2
YouTube,Standard,AI-Generated Summary,Stressed,Foldable Phone,Shorts,Asia Pacific,High,93,75,0.3515,14.01,5.74,1,5
YouTube,Premium AI-Plus,Personalized Story Ending,Anxious,AI-Integrated TV,Gaming,Latin America,High,34,126,0.0025,13.75,8.69,60,7
Netflix,Standard,Mood-Based Playlist,Energetic,Apple Vision Pro,Movies,Asia Pacific,Medium,27,234,0.2905,15.63,9.42,4,6
TikTok,Ad-Supported,Mood-Based Playlist,Happy,Apple Vision Pro,Education,Middle East & Africa,High,53,226,0.2815,5.59,10.0,3,6
YouTube,Standard,Mood-Based Playlist,Happy,Foldable Phone,Shorts,Middle East & Africa,Medium,71,69,0.1428,33.7,6.69,1,5
YouTube,Premium AI-Plus,Real-time Voice Dubbing,Stressed,AI-Integrated TV,Movies,Asia Pacific,Medium,56,100,0.226,2.09,7.6,4,6
YouTube,Ad-Supported,Real-time Voice Dubbing,Anxious,Smart Glasses,Movies,Europe,High,53,85,0.0202,31.25,5.91,53,7
YouTube,Standard,Real-time Voice Dubbing,Energetic,AI-Integrated TV,Gaming,North America,Medium,40,98,0.1367,8.65,8.48,5,4
Apple TV+,Standard,Real-time Voice Dubbing,Happy,AI-Integrated TV,Shorts,North America,Medium,92,204,0.1076,27.33,10.0,1,1
YouTube,Standard,AI-Generated Summary,Bored,Apple Vision Pro,Education,Europe,Medium,65,87,0.0706,11.94,10.0,1,4
Disney+ AI,Standard,Real-time Voice Dubbing,Bored,Foldable Phone,Shorts,North America,Low,88,101,0.0949,15.97,10.0,33,1
TikTok,Ad-Supported,Virtual Background Sync,Happy,Apple Vision Pro,Gaming,Europe,Medium,62,95,0.1741,10.42,8.89,1,5
YouTube,Premium AI-Plus,Mood-Based Playlist,Happy,Foldable Phone,Movies,Europe,High,99,213,0.0535,26.64,10.0,3,5
YouTube,Standard,AI-Generated Summary,Bored,Apple Vision Pro,Gaming,Europe,Low,49,167,0.0607,15.87,8.64,2,5
Disney+ AI,Standard,AI-Generated Summary,Happy,Foldable Phone,Shorts,North America,High,85,110,0.114,7.16,8.97,1,3
